2015-01-18 11	2.37, 10.20, 1.19, 24424.00
2015-01-18 12	2.33, 10.37, 1.21, 25810.00
2015-01-18 13	2.40, 10.83, 1.30, 25864.00
2015-01-18 14	2.61, 11.40, 1.37, 26234.00
2015-01-18 15	2.64, 11.31, 1.37, 24110.00
2015-01-18 16	2.77, 11.62, 1.42, 21062.00
2015-01-18 17	2.75, 11.41, 1.38, 21010.00
2015-01-18 18	2.75, 11.40, 1.43, 22489.00
2015-01-18 19	2.84, 11.39, 221.19, 17979.00
2015-01-18 20	2.91, 11.48, 1.52, 16615.00
2015-01-18 21	3.02, 11.68, 1.56, 16345.00
2015-01-18 22	3.24, 12.33, 1.65, 17246.00
2015-01-18 23	3.38, 12.60, 1.66, 14259.00
2015-01-19 00	3.36, 12.41, 1.55, 11666.00
2015-01-19 01	3.26, 12.05, 1.52, 8059.00
2015-01-19 02	3.30, 12.31, 1.47, 5727.00
2015-01-19 03	3.59, 13.17, 1.48, 4213.00
2015-01-19 04	4.39, 15.46, 1.68, 3441.00
2015-01-19 05	5.47, 18.19, 2.24, 3244.00
2015-01-19 06	4.49, 15.53, 2.01, 5791.00
2015-01-19 07	3.48, 12.79, 1.67, 8057.00
2015-01-19 08	2.69, 10.98, 1.46, 12431.00
2015-01-19 09	2.72, 11.06, 1.41, 15188.00
2015-01-19 10	2.80, 11.45, 1.44, 16571.00
2015-01-19 11	2.75, 11.44, 1.43, 17906.00
2015-01-19 12	2.63, 11.17, 1.38, 20083.00
2015-01-19 13	2.83, 11.77, 1.46, 20754.00
2015-01-19 14	2.98, 12.47, 1.57, 20986.00
2015-01-19 15	3.05, 12.71, 1.61, 21220.00
2015-01-19 16	3.08, 12.45, 1.61, 20083.00
2015-01-19 17	2.89, 11.74, 1.57, 21172.00
2015-01-19 18	2.70, 11.10, 1.49, 22959.00
2015-01-19 19	2.87, 11.40, 1.58, 21171.00
2015-01-19 20	3.12, 11.95, 1.72, 18406.00
2015-01-19 21	3.41, 12.64, 1.83, 16928.00
2015-01-19 22	3.77, 13.59, 1.98, 15598.00
2015-01-19 23	4.09, 14.48, 2.02, 11140.00
2015-01-20 00	3.99, 14.30, 1.84, 7244.00
2015-01-20 01	3.73, 13.42, 1.54, 4297.00
2015-01-20 02	3.64, 13.15, 1.42, 2853.00
2015-01-20 03	3.87, 13.91, 1.41, 1866.00
2015-01-20 04	4.72, 16.11, 1.91, 2101.00
2015-01-20 05	4.72, 16.01, 2.29, 4390.00
2015-01-20 06	3.18, 12.11, 1.64, 11891.00
2015-01-20 07	2.77, 11.76, 1.61, 21001.00
2015-01-20 08	2.40, 11.54, 1.60, 24793.00
2015-01-20 09	2.38, 11.82, 1.63, 23165.00
2015-01-20 10	2.55, 12.14, 1.65, 19726.00
2015-01-20 11	2.55, 12.16, 1.56, 19049.00
2015-01-20 12	2.48, 11.74, 1.47, 19410.00
2015-01-20 13	2.63, 12.11, 1.53, 19185.00
2015-01-20 14	2.67, 12.24, 1.54, 20743.00
2015-01-20 15	2.70, 12.33, 1.55, 20649.00
2015-01-20 16	2.86, 12.57, 1.69, 18008.00
2015-01-20 17	2.53, 11.72, 1.61, 21937.00
2015-01-20 18	2.40, 11.28, 1.60, 27844.00
2015-01-20 19	2.60, 11.22, 1.68, 26837.00
2015-01-20 20	2.90, 11.74, 1.78, 25740.00
2015-01-20 21	3.07, 12.12, 1.87, 25535.00
2015-01-20 22	3.13, 12.32, 1.87, 22121.00
2015-01-20 23	3.37, 12.84, 1.85, 15196.00
2015-01-21 00	3.40, 12.80, 1.69, 9391.00
